SUCURSAL,FECHA,CATEGORIA,ARTICULO,ISBN,TITULO,CANTIDAD
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1172284,9787215155806,El mapa de piedra,3
Sucursal AMBA 12,2026-05,LIBROS > Juvenil,1101195,9782116546501,La tierra austral,1
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1106686,9785528733551,La plaza en la lluvia,1
Sucursal Cuyo 02,2026-05,LIBROS > Ciencia,1114551,9788235111305,La voz de jade,1
Sucursal AMBA 02,2026-05,LIBROS > Juvenil,1169394,9788665201626,La montaña de papel,2
Sucursal AMBA 14,2026-05,LIBROS > Juvenil,1149921,9781459859944,La tierra de ceniza,2
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1176944,9786010017796,El mapa eterno,2
Sucursal AMBA 03,2026-05,LIBROS > Juvenil,1160935,9782425326221,El camino secreto,1
Sucursal Costa 07,2026-05,LIBROS > Juvenil,1067289,9783001443254,La plaza secreto,1
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1170356,9789326522712,La voz profundo,2
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1179384,9786230783642,La montaña del silencio,3
Sucursal AMBA 22,2026-05,LIBROS > Juvenil,1153754,9786631227612,La ruta luminoso,6
Sucursal Costa 07,2026-05,LIBROS > Juvenil,1121619,9783717647169,La isla de hierro,1
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1163399,9785125276596,La tierra de fuego,3
Sucursal Costa 03,2026-05,LIBROS > Ciencia,1122787,9786498735317,El mapa de fuego,1
Sucursal Sur 01,2026-05,LIBROS > Ciencia,1156790,9785740105076,El faro entre líneas,1
Sucursal Cuyo 04,2026-05,LIBROS > No Ficción,1178305,9789439344427,El puente del sur,2
Sucursal Sur 02,2026-05,LIBROS > Ciencia,1114551,9788235111305,La voz de jade,3
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1150666,9786253452104,La voz de bronce,2
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1179384,9786230783642,La montaña del silencio,3
Sucursal Depósito 01,2026-05,LIBROS > Académico,1117253,9782483294356,El faro olvidado,0
Sucursal Depósito 01,2026-05,LIBROS > Académico,1163355,9786226809634,La senda entre líneas,1
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1153754,9786631227612,La ruta luminoso,5
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1169394,9788665201626,La montaña de papel,6
Sucursal AMBA 14,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,2
Sucursal Sur 05,2026-05,LIBROS > Juvenil,1176944,9786010017796,El mapa eterno,2
Sucursal AMBA 19,2026-05,LIBROS > Infantil,827857,9782365423427,El cielo sin fronteras,2
Sucursal Cuyo 02,2026-05,LIBROS > Académico,1144371,9783437094894,El cielo de sal,2
Sucursal Costa 01,2026-05,LIBROS > Ciencia,1149829,9786323166823,El camino en la lluvia,1
Sucursal Costa 04,2026-05,LIBROS > Juvenil,1149922,9785539805741,La torre del alba,2
Sucursal Centro 03,2026-05,LIBROS > Académico,1172694,9784613066400,El jardín profundo,2
Sucursal Centro 06,2026-05,LIBROS > Juvenil,1142498,9781394728626,La noche de bronce,1
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1172262,9786218341807,La senda invisible,3
Sucursal AMBA 12,2026-05,LIBROS > No Ficción,1140366,9785824331622,La ventana boreal,1
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1109701,9782822146721,La noche entre líneas,1
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,3
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1021820,9786178810392,La ruta sin fronteras,1
Sucursal AMBA 06,2026-05,LIBROS > Juvenil,1169642,9787931164111,La huella austral,1
Sucursal Feria 01,2026-05,LIBROS > Ciencia,1113697,9784363162708,La ventana de papel,1
Sucursal AMBA 01,2026-05,LIBROS > Académico,1157857,9788432664316,La isla invisible,3
Sucursal Cuyo 04,2026-05,LIBROS > Juvenil,1177689,9783743882325,El faro en el viento,3
Sucursal AMBA 07,2026-05,LIBROS > Juvenil,1153754,9786631227612,La ruta luminoso,4
Sucursal Costa 04,2026-05,LIBROS > Ciencia,1112535,9784224422622,El reloj del silencio,4
Sucursal Sur 02,2026-05,LIBROS > Académico,1097789,9784763596116,El puente de las sombras,2
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1167076,9784113371196,El puente fugaz,2
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1177689,9783743882325,El faro en el viento,6
Sucursal Costa 01,2026-05,LIBROS > Ciencia,1137959,9784665745425,La huella austral,6
Sucursal Norte 05,2026-05,LIBROS > Académico,1108888,9781293362696,La senda olvidado,1
Sucursal Sur 02,2026-05,LIBROS > Juvenil,1155204,9781457292560,El mapa eterno,1
Sucursal AMBA 17,2026-05,LIBROS > Académico,1178307,9782806312554,La ruta del sur,3
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1178478,9780304461250,El jardín en el viento,3
Sucursal Depósito 01,2026-05,LIBROS > Académico,1149833,9784113078710,La ventana luminoso,2
Sucursal Cuyo 04,2026-05,LIBROS > Académico,1172694,9784613066400,El jardín profundo,5
Sucursal Norte 06,2026-05,LIBROS > Ciencia,1144377,9786314612286,El umbral del sur,7
Sucursal AMBA 11,2026-05,LIBROS > Arte y Diseño,1134940,9786221142336,La senda nocturno,2
Sucursal AMBA 27,2026-05,LIBROS > Juvenil,1176944,9786010017796,El mapa eterno,1
Sucursal Cuyo 04,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,5
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1088789,9786085918206,El umbral boreal,1
Sucursal AMBA 07,2026-05,LIBROS > Juvenil,1106685,9784516938921,El umbral luminoso,6
Sucursal AMBA 19,2026-05,LIBROS > Ciencia,1176942,9784213120157,La torre secreto,1
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1158971,9787416163133,La ruta fugaz,1
Sucursal Cuyo 02,2026-05,LIBROS > Ciencia,1163356,9781151856524,La huella del bosque,1
Sucursal Centro 06,2026-05,LIBROS > Ciencia,1122785,9781419009491,El camino del bosque,2
Sucursal AMBA 06,2026-05,LIBROS > Infantil,827857,9782365423427,El cielo sin fronteras,3
Sucursal Sur 04,2026-05,LIBROS > Juvenil,1179379,9783233091615,La senda en el viento,3
Sucursal Cuyo 04,2026-05,LIBROS > Tecnología,1178306,9780540363134,El río secreto,2
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1163402,9782321490963,El jardín entre líneas,1
Sucursal AMBA 19,2026-05,LIBROS > Cocina,1169390,9784073113555,La voz de cristal,1
Sucursal AMBA 20,2026-05,LIBROS > Juvenil,1149921,9781459859944,La tierra de ceniza,1
Sucursal Sur 05,2026-05,LIBROS > Ciencia,1129996,9784372235606,El faro de jade,1
Sucursal Norte 06,2026-05,LIBROS > No Ficción,1116612,9786249416159,La casa sin fronteras,1
Sucursal AMBA 24,2026-05,LIBROS > Tecnología,992513,9786361165003,El umbral de papel,2
Sucursal AMBA 24,2026-05,LIBROS > Ciencia,1027078,9782032770410,La plaza austral,3
Sucursal AMBA 24,2026-05,LIBROS > Ciencia,1149832,9785563053626,El umbral del sur,11
Sucursal AMBA 24,2026-05,LIBROS > Ciencia,1140369,9783194559750,El espejo de fuego,4
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1083843,9782183419661,La ruta boreal,3
Sucursal AMBA 24,2026-05,LIBROS > Cocina,1086676,9786515735435,El umbral boreal,1
Sucursal AMBA 24,2026-05,LIBROS > Historia,1091932,9781614652567,La noche de bronce,1
Sucursal AMBA 24,2026-05,LIBROS > Cocina,1155207,9782621321223,El mapa de ceniza,1
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1177688,9789511256493,El cielo del sur,6
Sucursal AMBA 24,2026-05,LIBROS > Deportes,1179375,9782372716344,El espejo en la lluvia,51
Sucursal Mayorista 01,2026-05,LIBROS > Tecnología,992513,9786361165003,El umbral de papel,9
Sucursal Centro 05,2026-05,LIBROS > Académico,1082317,9786645185054,La torre del alba,1
Sucursal Norte 04,2026-05,LIBROS > Académico,1156791,9784615811624,La noche en el viento,1
Sucursal Costa 02,2026-05,LIBROS > Autoayuda,1172259,9785725044714,El camino austral,2
Sucursal AMBA 08,2026-05,LIBROS > Juvenil,1052841,9787622256413,La ruta de las sombras,3
Sucursal AMBA 09,2026-05,LIBROS > Juvenil,1163400,9783711171739,La montaña del sur,1
Sucursal AMBA 08,2026-05,LIBROS > Deportes,1130924,9783212231446,La senda entre líneas,2
Sucursal AMBA 20,2026-05,LIBROS > Ciencia,1143188,9781231236061,La senda de jade,1
Sucursal AMBA 15,2026-05,LIBROS > Infantil,1163403,9784345251240,El jardín de cristal,2
Sucursal Mayorista 01,2026-05,LIBROS > Juvenil,1155204,9781457292560,El mapa eterno,1
Sucursal Mayorista 01,2026-05,LIBROS > Juvenil,1160424,9785755764520,El espejo en la niebla,1
Sucursal Sur 01,2026-05,LIBROS > Juvenil,1179384,9786230783642,La montaña del silencio,2
Sucursal AMBA 02,2026-05,LIBROS > Ciencia,1167966,9783226268248,El faro de hierro,6
Sucursal Mayorista 01,2026-05,LIBROS > Cocina,1129041,9785758564706,El puerto de bronce,1
Sucursal Norte 03,2026-05,LIBROS > Juvenil,1157480,9786620219317,El cielo de sal,1
Sucursal Cuyo 02,2026-05,LIBROS > Juvenil,1153185,9782207499435,El espejo de fuego,3
Sucursal Centro 03,2026-05,LIBROS > Infantil,1163403,9784345251240,El jardín de cristal,3
Sucursal AMBA 08,2026-05,LIBROS > Académico,1125720,9784025238233,La voz de hierro,1
Sucursal AMBA 25,2026-05,LIBROS > Ciencia,1176934,9782645293124,La isla del río,1
Sucursal Cuyo 01,2026-05,LIBROS > Cocina,1176000,9786729174161,La senda de jade,1
Sucursal AMBA 09,2026-05,LIBROS > Juvenil,1177689,9783743882325,El faro en el viento,4
Sucursal Costa 06,2026-05,LIBROS > Tecnología,1044815,9783942658376,La ventana sin fronteras,1
Sucursal Costa 05,2026-05,LIBROS > Viajes,1167968,9782130818421,El jardín del río,1
Sucursal AMBA 19,2026-05,LIBROS > Académico,1156791,9784615811624,La noche en el viento,1
Sucursal AMBA 15,2026-05,LIBROS > Ciencia,1160939,9780215850192,La torre de fuego,2
Sucursal Norte 04,2026-05,LIBROS > No Ficción,1122786,9782515352409,La isla entre líneas,1
Sucursal AMBA 21,2026-05,LIBROS > Tecnología,951903,9783566529807,La voz profundo,1
Sucursal Norte 06,2026-05,LIBROS > Negocios,1145782,9780124434566,La plaza en la niebla,2
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1126079,9780042125342,El camino del alba,1
Sucursal AMBA 24,2026-05,LIBROS > Historia,1124614,9780587636020,El cielo fugaz,3
Sucursal AMBA 22,2026-05,LIBROS > Juvenil,1145783,9780195065442,La senda de hierro,1
Sucursal Costa 02,2026-05,LIBROS > Juvenil,1164624,9788716324851,El río de fuego,1
Sucursal AMBA 17,2026-05,LIBROS > Académico,1163898,9784232676479,La ruta del silencio,1
Sucursal Sur 01,2026-05,LIBROS > Juvenil,1103356,9786121293104,La montaña luminoso,3
Sucursal Sur 01,2026-05,LIBROS > Juvenil,1167078,9780361103736,El eco nocturno,1
Sucursal Norte 04,2026-05,LIBROS > Juvenil,1161616,9780147933052,La huella perdido,4
Sucursal Norte 04,2026-05,LIBROS > Juvenil,1176004,9781663352671,El jardín invisible,1
Sucursal Sur 01,2026-05,LIBROS > Ciencia,1128104,9783462968168,La casa del silencio,2
Sucursal AMBA 01,2026-05,LIBROS > Académico,1172258,9780462916373,El jardín de cristal,2
Sucursal AMBA 05,2026-05,LIBROS > Cocina,1178310,9785235276911,La ruta sin fronteras,2
Sucursal AMBA 20,2026-05,LIBROS > Juvenil,1164624,9788716324851,El río de fuego,2
Sucursal AMBA 17,2026-05,LIBROS > Ciencia,1129996,9784372235606,El faro de jade,2
Sucursal AMBA 22,2026-05,LIBROS > Juvenil,1177224,9784662531655,El espejo de piedra,3
Sucursal AMBA 19,2026-05,LIBROS > No Ficción,1122786,9782515352409,La isla entre líneas,1
Sucursal Costa 07,2026-05,LIBROS > Juvenil,1153185,9782207499435,El espejo de fuego,5
Sucursal Norte 04,2026-05,LIBROS > Ciencia,1122785,9781419009491,El camino del bosque,2
Sucursal AMBA 23,2026-05,LIBROS > Juvenil,1178311,9786781601565,El puente luminoso,3
Sucursal Costa 04,2026-05,LIBROS > Juvenil,1178478,9780304461250,El jardín en el viento,1
Sucursal Norte 03,2026-05,LIBROS > Tecnología,1178306,9780540363134,El río secreto,1
Sucursal AMBA 15,2026-05,LIBROS > Cocina,1176935,9789661871535,La casa sin fronteras,1
Sucursal Costa 06,2026-05,LIBROS > Juvenil,1177222,9786800958909,El mapa en la niebla,3
Sucursal Norte 02,2026-05,LIBROS > Ciencia,1149829,9786323166823,El camino en la lluvia,1
Sucursal Norte 05,2026-05,LIBROS > Ciencia,1172015,9780521580189,El puente sin fronteras,2
Sucursal AMBA 03,2026-05,LIBROS > Juvenil,1161617,9784710844551,La noche de jade,2
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1044823,9786150247531,La casa sin fronteras,4
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1044824,9780295645367,La plaza de fuego,4
Sucursal AMBA 24,2026-05,LIBROS > Viajes,1082883,9784020429111,El jardín de cristal,1
Sucursal AMBA 24,2026-05,LIBROS > Juvenil,1091935,9784936321034,La torre en la niebla,1
Sucursal AMBA 24,2026-05,LIBROS > Cocina,1123663,9784756342531,El espejo secreto,1
Sucursal Aeropuerto 02,2026-05,LIBROS > Juvenil,1177688,9789511256493,El cielo del sur,2
Sucursal Norte 01,2026-05,LIBROS > Juvenil,1169394,9788665201626,La montaña de papel,1
Sucursal Cuyo 03,2026-05,LIBROS > Juvenil,1172284,9787215155806,El mapa de piedra,1
Sucursal Cuyo 02,2026-05,LIBROS > Negocios,1145782,9780124434566,La plaza en la niebla,1
Sucursal Aeropuerto 01,2026-05,LIBROS > Juvenil,1138641,9782548645356,El puente del silencio,6
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1144372,9784728835468,El eco invisible,2
Sucursal Sur 03,2026-05,LIBROS > Cocina,1138640,9783406119926,El puente del sur,1
Sucursal AMBA 16,2026-05,LIBROS > Ciencia,1176934,9782645293124,La isla del río,2
Sucursal AMBA 09,2026-05,LIBROS > Negocios,1139678,9785730069209,El camino de piedra,2
Sucursal Costa 03,2026-05,LIBROS > Juvenil,1160935,9782425326221,El camino secreto,1
Sucursal AMBA 18,2026-05,LIBROS > Juvenil,1178311,9786781601565,El puente luminoso,2
Sucursal AMBA 04,2026-05,LIBROS > Juvenil,1175416,9781112426551,La casa de sal,2
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1170358,9781633931119,El faro nocturno,1
Sucursal Centro 02,2026-05,LIBROS > Juvenil,1164625,9782251733313,La isla de cristal,2
Sucursal AMBA 09,2026-05,LIBROS > Juvenil,1175404,9787457202063,La tierra secreto,1
Sucursal AMBA 19,2026-05,LIBROS > Juvenil,1060665,9786002584312,El puerto invisible,1
Sucursal Sur 04,2026-05,LIBROS > Autoayuda,1145781,9781914663833,La torre perdido,1
Sucursal Costa 06,2026-05,LIBROS > No Ficción,1156173,9785163245682,El camino de fuego,1
Sucursal Depósito 01,2026-05,LIBROS > Ciencia,1129996,9784372235606,El faro de jade,2
Sucursal Sur 02,2026-05,LIBROS > Autoayuda,1167075,9784414941962,El reloj de arena,1
Sucursal Costa 02,2026-05,LIBROS > Infantil,827857,9782365423427,El cielo sin fronteras,2
Sucursal Norte 06,2026-05,LIBROS > Juvenil,1120644,9781898188011,El reloj fugaz,1
Sucursal Centro 07,2026-05,LIBROS > Juvenil,1141482,9789436396664,El puerto profundo,1
Sucursal AMBA 05,2026-05,LIBROS > No Ficción,1116612,9786249416159,La casa sin fronteras,1
Sucursal AMBA 07,2026-05,LIBROS > Juvenil,1169392,9788549303512,La plaza de piedra,3
Sucursal Cuyo 03,2026-05,LIBROS > Académico,1082318,9784108127586,La torre de ceniza,1
Sucursal Norte 02,2026-05,LIBROS > Cocina,1176001,9782273242675,La isla de bronce,1
Sucursal Costa 01,2026-05,LIBROS > Juvenil,1177687,9783543756450,La casa boreal,3
Sucursal AMBA 08,2026-05,LIBROS > Juvenil,1169392,9788549303512,La plaza de piedra,2
Sucursal Aeropuerto 01,2026-05,LIBROS > Juvenil,1172262,9786218341807,La senda invisible,1
Sucursal Aeropuerto 01,2026-05,LIBROS > Ciencia,1172015,9780521580189,El puente sin fronteras,2
Sucursal Aeropuerto 01,2026-05,LIBROS > Juvenil,1170357,9782644131232,La senda del río,1
Sucursal AMBA 01,2026-05,LIBROS > Juvenil,1102243,9783465231465,La torre de piedra,1
Sucursal AMBA 25,2026-05,LIBROS > Ciencia,1140369,9783194559750,El espejo de fuego,2
Sucursal Centro 06,2026-05,LIBROS > Juvenil,1161617,9784710844551,La noche de jade,2
Sucursal Centro 02,2026-05,LIBROS > Cocina,1170353,9780444836683,La ruta del silencio,1
Sucursal Norte 06,2026-05,LIBROS > Ciencia,1137958,9780801827439,La casa de arena,1
Sucursal AMBA 14,2026-05,LIBROS > Tecnología,1044815,9783942658376,La ventana sin fronteras,2
Sucursal AMBA 07,2026-05,LIBROS > Cocina,1170353,9780444836683,La ruta del silencio,1
Sucursal Norte 02,2026-05,LIBROS > Juvenil,1141482,9789436396664,El puerto profundo,1
Sucursal Costa 04,2026-05,LIBROS > Juvenil,1144373,9783668864255,La isla en el viento,1
Sucursal Costa 06,2026-05,LIBROS > Juvenil,1179384,9786230783642,La montaña del silencio,0
Sucursal AMBA 12,2026-05,LIBROS > Juvenil,1167077,9782967243876,El puerto de bronce,1
Sucursal AMBA 08,2026-05,LIBROS > Ciencia,1095972,9786463672594,La montaña fugaz,2
Sucursal AMBA 13,2026-05,LIBROS > Cocina,1176001,9782273242675,La isla de bronce,2
Sucursal AMBA 12,2026-05,LIBROS > Académico,1082317,9786645185054,La torre del alba,1
Sucursal Centro 04,2026-05,LIBROS > Juvenil,1176943,9784356944321,La isla de jade,6
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1153754,9786631227612,La ruta luminoso,2
Sucursal AMBA 10,2026-05,LIBROS > Juvenil,1170357,9782644131232,La senda del río,2
Sucursal AMBA 16,2026-05,LIBROS > Ciencia,1160933,9781205946434,La plaza de fuego,3
Sucursal Aeropuerto 01,2026-05,LIBROS > Juvenil,1169394,9788665201626,La montaña de papel,1
Sucursal Sur 03,2026-05,LIBROS > Deportes,1130924,9783212231446,La senda entre líneas,1
Sucursal Cuyo 01,2026-05,LIBROS > Juvenil,1169392,9788549303512,La plaza de piedra,1
Sucursal Centro 02,2026-05,LIBROS > Juvenil,1153185,9782207499435,El espejo de fuego,3
Sucursal AMBA 18,2026-05,LIBROS > Arte y Diseño,1158169,9785526084653,El cielo de las sombras,2
Sucursal Norte 01,2026-05,LIBROS > Juvenil,1108890,9782537492710,La montaña de las sombras,1
Sucursal AMBA 19,2026-05,LIBROS > Juvenil,1109702,9785892873336,El río austral,1
Sucursal AMBA 16,2026-05,LIBROS > Juvenil,1179381,9784022117528,La casa fugaz,4
Sucursal AMBA 02,2026-05,LIBROS > Juvenil,1160431,9785010835943,La noche olvidado,3
Sucursal Norte 02,2026-05,LIBROS > Académico,1112534,9788089748323,La isla invisible,1
Sucursal Sur 06,2026-05,LIBROS > Juvenil,1119918,9781025555520,La casa de arena,4
Sucursal Cuyo 03,2026-05,LIBROS > Cocina,1138638,9788365431306,La huella de ceniza,1
Sucursal Norte 02,2026-05,LIBROS > Ciencia,1163366,9782678415846,El cielo del sur,1
Sucursal Mayorista 01,2026-05,LIBROS > Juvenil,1139681,9789675302160,La ventana lejano,1
Sucursal AMBA 09,2026-05,LIBROS > Ciencia,1160933,9781205946434,La plaza de fuego,1
Sucursal Centro 07,2026-05,LIBROS > Biografías,1033953,9781682723546,El mapa perdido,1
Sucursal Cuyo 04,2026-05,LIBROS > Ciencia,1162261,9784153550451,El cielo boreal,1
Sucursal Centro 05,2026-05,LIBROS > Ciencia,1145137,9784431216109,El reloj lejano,1
Sucursal AMBA 23,2026-05,LIBROS > Juvenil,1177686,9784332600661,La ventana de sal,1
Sucursal AMBA 23,2026-05,LIBROS > Juvenil,1177687,9783543756450,La casa boreal,1
Sucursal AMBA 11,2026-05,LIBROS > Juvenil,1153183,9783624334119,El río de piedra,2
Sucursal Centro 05,2026-05,LIBROS > Tecnología,623950,9785958442446,La voz de jade,1
Sucursal Aeropuerto 02,2026-05,LIBROS > Juvenil,1157864,9786473256602,El río de piedra,1
Sucursal AMBA 17,2026-05,LIBROS > Académico,1178309,9783491561634,El espejo del bosque,2
Sucursal Cuyo 04,2026-05,LIBROS > Ciencia,1122787,9786498735317,El mapa de fuego,1
Sucursal AMBA 04,2026-05,LIBROS > Ciencia,1128104,9783462968168,La casa del silencio,1
Sucursal AMBA 02,2026-05,LIBROS > Cocina,1178310,9785235276911,La ruta sin fronteras,4
Sucursal AMBA 05,2026-05,LIBROS > Humor,1178314,9780666102883,La casa de sal,1
Sucursal AMBA 05,2026-05,LIBROS > Juvenil,1177222,9786800958909,El mapa en la niebla,4
Sucursal AMBA 10,2026-05,LIBROS > Juvenil,1177222,9786800958909,El mapa en la niebla,2
Sucursal AMBA 08,2026-05,LIBROS > Juvenil,1169642,9787931164111,La huella austral,2
Sucursal AMBA 26,2026-05,LIBROS > Juvenil,1175418,9781113254770,El río austral,1
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1113524,9781185263595,El jardín olvidado,1
Sucursal AMBA 17,2026-05,LIBROS > Juvenil,1106685,9784516938921,El umbral luminoso,2
Sucursal Sur 01,2026-05,LIBROS > Cocina,1169390,9784073113555,La voz de cristal,1
Sucursal AMBA 05,2026-05,LIBROS > Juvenil,1134104,9784631935338,El camino perdido,1
Sucursal AMBA 21,2026-05,LIBROS > Juvenil,1149921,9781459859944,La tierra de ceniza,1
Sucursal Costa 06,2026-05,LIBROS > Juvenil,1144369,9785363153614,El puerto en el viento,2
Sucursal AMBA 16,2026-05,LIBROS > Ciencia,1175999,9783368486930,La voz olvidado,1
Sucursal AMBA 19,2026-05,LIBROS > Juvenil,1129998,9784756255967,La tierra perdido,1
Sucursal Costa 05,2026-05,LIBROS > Juvenil,1172284,9787215155806,El mapa de piedra,2
Sucursal AMBA 17,2026-05,LIBROS > Juvenil,1153754,9786631227612,La ruta luminoso,7
Sucursal Norte 01,2026-05,LIBROS > Juvenil,1145139,9787368755314,La ruta del sur,1
Sucursal Centro 03,2026-05,LIBROS > Juvenil,1163400,9783711171739,La montaña del sur,1
Sucursal AMBA 19,2026-05,LIBROS > Juvenil,1176003,9782158457128,El cielo de arena,1
Sucursal Depósito 01,2026-05,LIBROS > Juvenil,1169393,9786529352269,El camino secreto,4
